body,brand,cit,color,gear,price,usage,year
دو لکه رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۱۶۰٫۰۰۰,,۲۰۱۲ - ۱۳۹۱
,پراید 111 SE,رشت,۱۵۰٫۰۰۰,,,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۳۰٫۷۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 SE,قم، بلوار کاشانی,بدون رنگ,توافقی,۲۷٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SX,رشت,سفید,دنده‌ای,۱۴٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۵٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پراید 111 SX,رشت,خاکستری,دنده‌ای,۱۹۵٫۳۲۵,,۲۰۱۱ - ۱۳۹۰
دو لکه رنگ,پراید 111 SL,قم، امام,مشکی,دنده‌ای,۱۵۹٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
,پراید 111 SE,قم، امامزاده ابراهیم,۰,,,,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 111 SE,قم، امام,سفید,دنده‌ای,۳۱٫۸۰۰٫۰۰۰ تومان,دی لایت,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 SE,قم، امامزاده ابراهیم,سفید,دنده‌ای,۲۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پراید 111 SL,قم، باجک (۱۹ دی),سفید,دنده‌ای,۲۸٫۰۰۰٫۰۰۰ تومان,۳۲۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
بدون رنگ,پراید 111 SE,قم، آزادگان,سفید,دنده‌ای,هستم,۱۰۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 111 SE,قم، هفت تیر,سفید,دنده‌ای,۱٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پراید 111 SE,قم، زنبیل‌آباد (شهید صدوقی),خاکستری,دنده‌ای,۱۰۳٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
دنده‌ای,پراید 111 SE,رشت,دو لکه رنگ,۴۶٫۵۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SE,قم، امام,سفید,دنده‌ای,۱۲۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,پراید 111 SL,قم، امام,سفید,دنده‌ای,هستم,۱۸۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 SX,قم، کلهری,مشکی,دنده‌ای,۴۸٫۵۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,پراید 111 EX,قم، توحید,نقدی,توافقی,سانروف,۱۵۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۳۲٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SX,رشت,سفید,دنده‌ای,۴۸٫۸۵۰٫۰۰۰ تومان,کولر دوال,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 111 SX,رشت,مشکی,دنده‌ای,۱۵۰٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
توافقی,پراید 111 SE,رشت,دنده‌ای,۱,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 SE,رشت,بدون رنگ,هستم,۱۲٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,رشت,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۷٫۳۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,رشت,سفید صدفی,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۷۲,۲۰۱۷ - ۱۳۹۶
,پراید 111 SE,رشت,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
تصادفی,پراید 111 EX,قم، توحید,نقره‌ای,دنده‌ای,۲۴٫۰۰۰٫۰۰۰ تومان,۱۸۴٫۰۰۰,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پراید 111 SE,قم، امامزاده ابراهیم,سفید,دنده‌ای,۴۸٫۵۰۰٫۰۰۰ تومان,۶۹٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,پراید 111 SE,قم، سالاریه,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,رشت,آبی,دنده‌ای,۴۸٫۹۰۰٫۰۰۰ تومان,۲۷٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,پراید 111 SE,رشت,,,,,۲۰۱۹ - ۱۳۹۸
,پراید 111 EX,قم، انسجام,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 EX,قم، صفائیه,بدون رنگ,۱۰٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,قم، امام,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
,پراید 111 EX,قم، بلوار کاشانی,۰,,,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پراید 111 SE,قم، جمهوری,سفید,دنده‌ای,۸۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
,پراید 111 EX,قم، توحید,,,,,۲۰۱۴ - ۱۳۹۳
دو برگی,پراید 111 SE,کرمانشاه,چند لکه رنگ,توافقی,۶۱٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
هستم,پراید 111 EX,قم، توحید,تک برگی,۸٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,کرمانشاه,سفید صدفی,دنده‌ای,۵٫۷۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
,پراید 111 EX,کرمانشاه,,,,,۱۹۹۸ - ۱۳۷۷
دو لکه رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۴۵٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,قم، امام,سفید,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,پراید 111 SX,کرمانشاه,۰,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 SE,کرمانشاه,بدون رنگ,۵٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
,پراید 111 EX,کرمانشاه,,,,,۲۰۰۹ - ۱۳۸۸
بدون رنگ,پراید 111 SX,کرمانشاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,پراید 111 EX,قم، انسجام,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۵۰٫۰۰۰٫۰۰۰ تومان,۲۴٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SE,کرمانشاه,نقره‌ای,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۷۵٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۳۲٫۵۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 EX,کرمانشاه,چند لکه رنگ,۲۴٫۰۰۰٫۰۰۰ تومان,۱۱۱٫۱۱۱,,۲۰۰۹ - ۱۳۸۸
دنده‌ای,پراید 111 SE,کرمانشاه,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۳۲٫۵۰۰٫۰۰۰ تومان,۱۷۵٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۲۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۱۱۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 111 SE,کرمانشاه,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۲٫۵۰۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 EX,کرمانشاه,چند لکه رنگ,۱۶٫۰۰۰٫۰۰۰ تومان,۱۱۱٫۱۱۱,,۲۰۰۳ - ۱۳۸۲
بدون رنگ,پراید 111 EX,کرمانشاه,سفید,دنده‌ای,۴٫۵۰۰,,۲۰۱۹ - ۱۳۹۸
۰,پراید 111 SE,کرمانشاه,دنده‌ای,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,تهران، شهر ری,نوک‌مدادی,دنده‌ای,۹۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,تهران، نارمک,سفید,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۴۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 111 SE,کرمانشاه,سفید,دنده‌ای,۴۰٫۷۰۰٫۰۰۰ تومان,۵۶٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 111 SE,تهران، ستارخان,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، نارمک,سفید,بدون رنگ,دنده‌ای,توافقی,پراید 111 SE
بدون رنگ,پراید 111 SE,تهران، صادقیه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,تهران، صادقیه,سفید,دنده‌ای,۲۸٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,فروشی,تهران، جمهوری,نقدی,توافقی,۰,,پراید 111 SE
,پراید 111 SX,تهران، وردآورد,۱۹۸٫۰۰۰,,,,۲۰۰۵ - ۱۳۸۴
نقدی و قسطی,فروشی,تهران، تهران‌نو,سفید,بدون رنگ,دنده‌ای,۳۵٫۰۰۰٫۰۰۰ تومان,پراید 111 SE
,فروشی,تهران، توحید,۰,,,,پراید 111 SE
بدون رنگ,پراید 111 SE,تهران، دولت‌آباد,قسطی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
۰,فروشی,تهران، عباس‌آباد,توافقی,,,,پراید 111 SE
بدون رنگ,پراید 111 EX,تهران، نظام‌آباد,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
۰,پراید 111 SE,تهران، سید خندان,توافقی,,,,۲۰۱۹ - ۱۳۹۸
۱,فروشی,تهران، نارمک,۳۰٫۰۰۰٫۰۰۰ تومان,,,,پراید 111 SE
بدون رنگ,پراید 111 SE,تهران، شهر قدس,سفید,دنده‌ای,۴۵٫۳۰۰,,۲۰۱۶ - ۱۳۹۵
,فروشی,تهران، صادقیه,۰,,,,پراید 111 SE
بدون رنگ,پراید 111 EX,تهران، رباط کریم,سفید,دنده‌ای,۲,,۲۰۱۹ - ۱۳۹۸
,فروشی,تهران، توحید,۰,,,,پراید 111 SE
نقدی,فروشی,تهران، عشرت‌آباد,نوک‌مدادی,بدون رنگ,دنده‌ای,۰,پراید 111 SE
یک لکه رنگ,پراید 111 SE,تهران، هفت‌ حوض,سفید,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دو لکه رنگ,پراید 111 SE,اصفهان، ملک شهر,نقدی,اتوماتیک,توافقی,۶۷٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دو برگی,پراید 111 EX,اصفهان، بید آباد,بدون رنگ,۱۲۰٫۰۰۰,,,۲۰۱۰ - ۱۳۸۹
یک لکه رنگ,پراید 111 SE,تهران، دولت‌آباد,نقره‌ای,دنده‌ای,۵۰۰٫۰۰۰,,۲۰۰۶ - ۱۳۸۵
دو لکه رنگ,پراید 111 SE,اصفهان، سه راه سیمین,سفید,دنده‌ای,۱۳۰٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
۷۵٫۰۰۰,پراید 111 SE,اصفهان، شاهین شهر,چند برگی,,,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 EX,تهران، شهرک کیانشهر,سفید,دنده‌ای,صندلی کودک,۴٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,اصفهان، مرداویچ,سفید,دنده‌ای,۶۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,اصفهان، حکیم نظامی,مشکی,دنده‌ای,۴۷٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
دنده‌ای,پراید 111 SE,اصفهان، جلفا,بدون رنگ,۱۱٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SX,اصفهان، ملک شهر,سفید,دنده‌ای,۰,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,پراید 111 EX,تهران، تهران‌سر,چند لکه رنگ,۲۲۰٫۰۰۰,,,۲۰۱۱ - ۱۳۹۰
یک لکه رنگ,پراید 111 EX,رشت,سفید,دنده‌ای,۱۰۸٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 EX,اصفهان، آتشگاه,سفید,دنده‌ای,۵۳٫۰۰۰٫۰۰۰ تومان,۲۲٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دنده‌ای,پراید 111 SE,رشت,یک لکه رنگ,۴۲٫۰۰۰٫۰۰۰ تومان,۱۳۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,اصفهان، حکیم نظامی,سفید,دنده‌ای,۱,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,رشت,سفید,دنده‌ای,۸۵٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۱۱۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
نقدی و قسطی,فروشی,اصفهان، هشت بهشت,نقره‌ای,یک لکه رنگ,دنده‌ای,۱۷۵٫۰۰۰,پراید 111 SX
چند لکه رنگ,پراید 111 SX,رشت,نوک‌مدادی,دنده‌ای,۳۳٫۵۵۰٫۰۰۰ تومان,۲۵۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
دنده‌ای,پراید 111,رشت,چند لکه رنگ,۴۰٫۰۰۰٫۰۰۰ تومان,۱۵۰٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پراید 111 SX,رشت,نوک‌مدادی,دنده‌ای,دی لایت,۱۴۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۵۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۴۲٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SX,رشت,سفید,دنده‌ای,۴۸٫۸۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، دی لایت,۲۰۱۷ - ۱۳۹۶
تک برگی,پراید 111 SE,اصفهان، بهارستان,بدون رنگ,توافقی,۵۱,,۲۰۱۶ - ۱۳۹۵
,پراید 111 SL,اصفهان، آتشگاه,۵۲٫۰۰۰,,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,اصفهان، سه راه سیمین,سفید,دنده‌ای,۴۳٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 111 EX,رشت,سفید,دنده‌ای,۴۵٫۸۰۰٫۰۰۰ تومان,۹۷,۲۰۱۶ - ۱۳۹۵
تک برگی,پراید 111 SE,اصفهان، پروین,بدون رنگ,توافقی,۱۳٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,اصفهان، بزرگمهر,سفید,بدون رنگ,دنده‌ای,۰,پراید 111 SX
بدون رنگ,پراید 111 SE,اصفهان، خانه اصفهان,سفید صدفی,دنده‌ای,۵٫۸۵۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,اصفهان، رباط,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پراید 111 SE,اصفهان، خانه اصفهان,نقدی,دنده‌ای,توافقی,۱۰۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
۲۸٫۰۰۰٫۰۰۰ تومان,پراید 111 SX,اصفهان، ملک شهر,چند لکه رنگ,۲۰۰,,,۲۰۱۰ - ۱۳۸۹
چند لکه رنگ,پراید 111 SX,اصفهان، فولادشهر,نوک‌مدادی,دنده‌ای,۳۲٫۵۰۰٫۰۰۰ تومان,۱۹۳٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 EX,اصفهان، بهارستان,سفید,دنده‌ای,۲٫۵۰۰,,۲۰۱۹ - ۱۳۹۸
۵۹٫۰۰۰,پراید 111 EX,اصفهان، آتشگاه,۴۷٫۵۰۰٫۰۰۰ تومان,,,,۲۰۱۷ - ۱۳۹۶
دنده‌ای,پراید 111 SX,مشهد، شهرک شهید رجایی,سفید صدفی,۳۵٫۰۰۰٫۰۰۰ تومان,۱۹۰,,۲۰۱۱ - ۱۳۹۰
۴۷٫۵۰۰٫۰۰۰ تومان,پراید 111 EX,مشهد، بلوار الهیه,دنده‌ای,۷۰,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 EX,مشهد، امامت,سفید,دنده‌ای,۹۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 EX,اصفهان، سپاهان شهر,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۲۳۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پراید 111 SE,مشهد، خیام,سفید,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۶۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111,مشهد، سجادشهر,نقدی,دنده‌ای,توافقی,۱۶۰,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,پراید 111 EX,مشهد، فلسطین,سفید,دنده‌ای,۳۸٫۵۰۰٫۰۰۰ تومان,۱۱۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SX,مشهد، طلاب,سفید صدفی,دنده‌ای,۴۸٫۷۰۰٫۰۰۰ تومان,۵۹٫۰۰۰,۲۰۱۷ - ۱۳۹۶
توافقی,پراید 111 SX,مشهد، امام خمینی,دنده‌ای,۱۶۲,,,۲۰۱۰ - ۱۳۸۹
۳٫۶۰۰,پراید 111 SE,مشهد، عبادی,تک برگی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,مشهد، طرق,سفید,دنده‌ای,۴۹٫۸۰۰٫۰۰۰ تومان,۳۴٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SX,مشهد، امام رضا,سفید,دنده‌ای,۳۷٫۳۰۰٫۰۰۰ تومان,۱۵۰,۲۰۱۱ - ۱۳۹۰
چند لکه رنگ,پراید 111 SX,رشت,سفید,دنده‌ای,۳۷٫۷۰۰٫۰۰۰ تومان,۱۸۶,۲۰۱۲ - ۱۳۹۱
چند لکه رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,مشهد، بلوار الهیه,سفید,دنده‌ای,۸۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
دو لکه رنگ,پراید 111 EX,رشت,سفید,دنده‌ای,هستم,۴۰,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,پراید 111 SX,رشت,سفید,دنده‌ای,هستم,۲۷۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پراید 111 EX,رشت,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 EX,رشت,نقدی,توافقی,۱۹٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,پراید 111 SE,رشت,سفید,دنده‌ای,۱۵۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,پراید 111 SX,رشت,سفید,دنده‌ای,فرمان برقی,۱۶۵٫۰۰۰,۲۰۱۰ - ۱۳۸۹
بدون رنگ,پراید 111 EX,رشت,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
۱۹۱,پراید 111 SE,رشت,۴۳٫۹۰۰٫۰۰۰ تومان,,,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 111 SE,رشت,خاکستری,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 111 SL,رشت,سفید,دنده‌ای,هستم,۲۱۱٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 SX,مشهد، بلوار توس,سفید,دنده‌ای,۳۴٫۰۰۰٫۰۰۰ تومان,۲۱۲٫۰۰۰,۲۰۱۰ - ۱۳۸۹
یک لکه رنگ,پراید 111 SE,مشهد، اندیشه,سفید,دنده‌ای,۳۹٫۰۰۰٫۰۰۰ تومان,۲۱۰,۲۰۱۲ - ۱۳۹۱
دو لکه رنگ,پراید 111 SX,مشهد، صیاد شیرازی,سفید,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,مشهد، امامت,سفید,دنده‌ای,دی لایت,۱۷٫۰۰۰,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پراید 111 SX,مشهد، بلوار الهیه,نقره‌ای,دنده‌ای,۳۵٫۰۰۰٫۰۰۰ تومان,۲۹۰,۲۰۱۰ - ۱۳۸۹
۴۵٫۰۰۰٫۰۰۰ تومان,پراید 111 SE,مشهد، قاسم آباد (شهرک غرب),دو برگی,۵۹٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,پراید 111 SX,مشهد، اندیشه,سرمه‌ای,دنده‌ای,۳۲٫۰۰۰٫۰۰۰ تومان,۲۴۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
یک لکه رنگ,پراید 111 SE,مشهد، امام خمینی,سفید,دنده‌ای,۳۸٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 111 EX,مشهد، حرم مطهر,سفید,دنده‌ای,صندلی کودک,۱۶۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پراید 111 SX,مشهد، طلاب,بدون رنگ,۳۸٫۵۰۰٫۰۰۰ تومان,۱۸۰,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پراید 111 SE,رشت,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,شیراز، کوی زهرا,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,پراید 111 SX,مشهد، تربت حیدریه,,,,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پراید 111 SE,شیراز، سیاحتگر,سفید,دنده‌ای,۱,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,شیراز، پاسارگاد,سفید,دنده‌ای,۱۴٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,شیراز، فرصت شیرازی,سفید,دنده‌ای,۱۰۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
,پراید 111 SE,شیراز، باهنر جنوبی,۱۴۰,,,,۲۰۱۴ - ۱۳۹۳
دنده‌ای,پراید 111 EX,شیراز، ارتش,چند لکه رنگ,۴۵٫۰۰۰٫۰۰۰ تومان,۴۳,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 111 SE,مشهد، طبرسی,سفید,۴۲٫۰۰۰٫۰۰۰ تومان,۱۱۴٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,پراید 111 SE,شیراز، بلوار مدرس,سفید,دنده‌ای,۳۵٫۵۰۰٫۰۰۰ تومان,۸۷٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دنده‌ای,پراید 111 EX,شیراز، معالی آباد,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 SX,شیراز، پایگاه هوایی,بدون رنگ,توافقی,۱,,۲۰۱۹ - ۱۳۹۸
,پراید 111 SX,شیراز، صدرا فاز دو,۰,,,,۲۰۱۹ - ۱۳۹۸
تصادفی,پراید 111 SX,شیراز، امیرکبیر,خاکستری,دنده‌ای,۱۸٫۳۰۰٫۰۰۰ تومان,۱٫۱۱۱,۲۰۱۲ - ۱۳۹۱
دنده‌ای,پراید 111 SE,شیراز، دلگشا,سفید,۴۴٫۰۰۰٫۰۰۰ تومان,۱۱۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SL,شیراز، مرودشت,مسی,دنده‌ای,۳۳٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 SE,شیراز، فرگاز,سفید,دنده‌ای,۳٫۲۰۰,,۲۰۱۹ - ۱۳۹۸
کولر دوال,پراید 111 SE,شیراز، پاسارگاد,توافقی,۷۰٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 EX,شیراز، مرودشت,سفید,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۷۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 111 SE,شیراز، باهنر جنوبی,سفید صدفی,دنده‌ای,۱۱۶٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111,شیراز، چمران,دلفینی,دنده‌ای,۴۹٫۵۰۰٫۰۰۰ تومان,۱۳۰,۲۰۱۴ - ۱۳۹۳
,پراید 111 SE,شیراز، چمران,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SL,شیراز، ارتش,سفید,دنده‌ای,۵۱٫۰۰۰٫۰۰۰ تومان,۷۳,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,شیراز، بلوار فضیلت,سفید,دنده‌ای,۴۲٫۳۵۰٫۰۰۰ تومان,۱,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,پراید 111 EX,شیراز، زرگری,سفید,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۳۳٫۰۰۰,۲۰۱۸ - ۱۳۹۷
